game_key,event,year,name,id,category,start_time,duration,runners,host,max_viewers,median_donation,total_donations,donations_per_min,num_chats,is_Bonus,is_TASBot,has_Incentive,has_Goal,developer,publisher,initial_release_year,initial_consoles,initial_consoles_clean,initial_generation,metascore,user_score,was_on_PC,chats_per_hour,is_Sony,is_Nintendo,is_Microsoft,is_Sega,is_Atari,is_PC,is_Mobile,is_Arcade,is_Other
SGDQ_2017_Marble Madness,SGDQ,2017,Marble Madness,87,,2017-07-05 14:59:00,0.048888888888888885,Elipsis,,110924.0,50.0,160.0,54.5454545454545,734.0,0.0,0.0,0.0,0.0,Atari Games,Atari Games,1984.0,Arcade,Arcade,Various,,,0.0,15013.636363636366,0,0,0,0,0,0,0,1,0
SGDQ_2017_Bucky O'Hare,SGDQ,2017,Bucky O'Hare,88,,2017-07-05 15:07:00,0.4738888888888889,Garrison,,115673.0,25.0,1334.69,46.9410316529895,6065.0,0.0,0.0,0.0,0.0,Konami,Konami,1992.0,Nintendo Entertainment System,NES,3,,,0.0,12798.358733880421,0,1,0,0,0,0,0,0,0
SGDQ_2017_Jackal,SGDQ,2017,Jackal,89,,2017-07-05 15:40:00,0.13916666666666666,Toad22484,,117554.0,20.0,1766.09,211.507784431138,3060.0,0.0,0.0,0.0,0.0,Konami,Konami,1986.0,Arcade,Arcade,Various,,,0.0,21988.02395209581,0,0,0,0,0,0,0,1,0
SGDQ_2017_G.I. Joe: The Atlantis Factor,SGDQ,2017,G.I. Joe: The Atlantis Factor,12,,2017-07-05 15:51:00,0.16444444444444445,Toad22484,,116700.0,15.0,10235.01,1037.33209459459,2667.0,0.0,0.0,0.0,0.0,KID,Capcom,1992.0,Nintendo Entertainment System,NES,3,,,0.0,16218.243243243243,0,1,0,0,0,0,0,0,0
SGDQ_2017_Castlevania III: Dracula's Curse,SGDQ,2017,Castlevania III: Dracula's Curse,13,,2017-07-05 16:08:00,0.5316666666666667,Chelney,,121661.0,50.0,3486.0,109.278996865204,5226.0,0.0,0.0,1.0,0.0,Konami,Konami,1989.0,Nintendo Entertainment System,NES,3,,,0.0,9829.467084639497,0,1,0,0,0,0,0,0,0
SGDQ_2017_Castlevania: Rondo of Blood,SGDQ,2017,Castlevania: Rondo of Blood,90,,2017-07-05 16:57:00,0.3836111111111111,Just_defend,,135548.0,15.0,765.01,33.2372194062274,6504.0,0.0,0.0,0.0,0.0,Konami,Konami,1993.0,PC Engine CD,PC,Various,,,0.0,16954.670528602463,0,0,0,0,0,1,0,0,0
SGDQ_2017_1001 Spikes,SGDQ,2017,1001 Spikes,91,,2017-07-05 17:31:00,0.3944444444444445,doubletaco,,134179.0,20.0,1877.02,79.3107042253521,6770.0,0.0,0.0,0.0,0.0,Nicalis,Nicalis,2014.0,"PlayStation 4, PlayStation Vita, Nintendo 3DS, Wii U, Windows","PS4, PlayStation Vita, Nintendo 3DS, Wii U, PC",8,80.0,7.5,1.0,17163.38028169014,1,1,0,0,0,1,0,0,0
SGDQ_2017_Super Meat Boy,SGDQ,2017,Super Meat Boy,92,,2017-07-05 18:11:00,0.35388888888888886,"warm_ham, Fimbz",,153532.0,20.0,988.6,46.5588697017268,7508.0,0.0,0.0,0.0,0.0,Team Meat,Team Meat,2010.0,Xbox 360,Xbox 360,7,90.0,8.4,0.0,21215.69858712716,0,0,1,0,0,0,0,0,0
SGDQ_2017_VVVVVV,SGDQ,2017,VVVVVV,14,,2017-07-05 18:47:00,0.295,"FieryBlizzard, Chadwelli",,145679.0,10.0,680.0,38.4180790960452,6351.0,0.0,0.0,0.0,0.0,Terry Cavanagh,Terry Cavanagh,2010.0,PC,PC,Various,81.0,7.9,1.0,21528.813559322036,0,0,0,0,0,1,0,0,0
SGDQ_2017_Startropics,SGDQ,2017,Startropics,15,,2017-07-05 19:17:00,1.12,thetantalus,,139717.0,25.0,2557.14,38.0526785714286,16257.0,0.0,0.0,1.0,0.0,Nintendo R&D3,Nintendo,1990.0,NES,NES,3,,,0.0,14515.17857142857,0,1,0,0,0,0,0,0,0
SGDQ_2017_Kirby's Dream Land 2,SGDQ,2017,Kirby's Dream Land 2,16,,2017-07-05 20:32:00,0.8094444444444445,zorlaxseven,,138002.0,15.0,2660.0,54.7700754975978,9803.0,0.0,0.0,0.0,0.0,HAL Laboratory,Nintendo,1995.0,Game Boy,Game Boy,3,,,0.0,12110.775566231983,0,1,0,0,0,0,0,0,0
SGDQ_2017_Kirby: Planet Robobot,SGDQ,2017,Kirby: Planet Robobot,17,,2017-07-05 21:34:00,1.1072222222222223,Theguesst,,149225.0,15.0,8206.45,123.529101856498,18949.0,0.0,0.0,0.0,0.0,HAL Laboratory,Nintendo,2016.0,Nintendo 3DS,Nintendo 3DS,7,81.0,8.6,0.0,17113.998996487706,0,1,0,0,0,0,0,0,0
SGDQ_2017_Mega Man X6,SGDQ,2017,Mega Man X6,18,,2017-07-05 22:52:00,0.8775000000000001,orsa,,124175.0,25.0,5045.38,95.8286799620133,14851.0,0.0,0.0,0.0,0.0,Capcom,Capcom,2001.0,PlayStation,PlayStation,5,,,0.0,16924.216524216525,0,0,0,0,0,0,0,0,0
SGDQ_2017_Mega Man X,SGDQ,2017,Mega Man X,41534,,2017-07-05 23:55:00,0.6847222222222222,ColonelFatso,,140746.0,25.0,6061.0,147.529411764706,13886.0,1.0,0.0,1.0,1.0,Capcom,Capcom,1993.0,Super Nintendo Entertainment System,SNES,4,,,0.0,20279.756592292088,0,1,0,0,0,0,0,0,0
SGDQ_2017_Mega Man X2,SGDQ,2017,Mega Man X2,93,,2017-07-06 01:00:00,0.6019444444444444,"Trogdor, calebhart42, ColonelFatso, Tokyo90",,147074.0,50.0,3871.2,107.185971389017,11873.0,0.0,0.0,0.0,0.0,Capcom,Capcom,1994.0,Super Nintendo Entertainment System,SNES,4,,,0.0,19724.411628980157,0,1,0,0,0,0,0,0,0
SGDQ_2017_Mega Man X3,SGDQ,2017,Mega Man X3,94,,2017-07-06 01:46:07,0.6908333333333333,"Trogdor, Nu_",,138293.0,25.0,3541.35,85.4366706875754,8696.0,0.0,0.0,0.0,0.0,Capcom,Capcom,1995.0,Super Nintendo Entertainment System,SNES,4,,,0.0,12587.696019300363,0,1,0,0,0,0,0,0,0
SGDQ_2017_The Legend of Zelda: Twilight Princess HD,SGDQ,2017,The Legend of Zelda: Twilight Princess HD,95,,2017-07-06 02:41:34,3.7755555555555556,Pheenoh,,138519.0,25.0,45314.92,200.036433195998,62619.0,0.0,0.0,0.0,0.0,Tantalus Media,Nintendo,2016.0,Wii U,Wii U,8,86.0,8.7,0.0,16585.373749264272,0,1,0,0,0,0,0,0,0
SGDQ_2017_The Elder Scrolls IV: Oblivion,SGDQ,2017,The Elder Scrolls IV: Oblivion,96,,2017-07-06 06:44:00,0.6175,Garish,,130912.0,15.0,1322.77,35.702294197031,12497.0,0.0,0.0,0.0,0.0,Bethesda Game Studios,2K Games,2006.0,"PC, Xbox 360","PC, Xbox 360",7,94.0,8.6,1.0,20238.056680161942,0,0,1,0,0,1,0,0,0
SGDQ_2017_Divinity: Original Sin,SGDQ,2017,Divinity: Original Sin,97,,2017-07-06 07:34:00,0.3963888888888889,"Shaddex, DrTChops",,115165.0,15.0,525.0,22.0742817098809,4218.0,0.0,0.0,1.0,0.0,Larian Studios,Larian Studios,2014.0,Windows,PC,Various,87.0,8.5,1.0,10641.065171688857,0,0,0,0,0,1,0,0,0
SGDQ_2017_Might and Magic VI: The Mandate of Heaven,SGDQ,2017,Might and Magic VI: The Mandate of Heaven,19,,2017-07-06 08:05:00,0.4638888888888889,CapnClever,,106245.0,50.0,1320.0,47.4251497005988,6797.0,0.0,0.0,1.0,0.0,New World Computing,3DO,1998.0,Windows,PC,Various,85.0,8.8,1.0,14652.215568862275,0,0,0,0,0,1,0,0,0
SGDQ_2017_Ys Origin,SGDQ,2017,Ys Origin,20,,2017-07-06 08:45:00,1.3969444444444443,Ghost King,,98379.0,20.0,1675.33,19.98802942931,11025.0,0.0,0.0,1.0,1.0,Nihon Falcom,Nihon Falcom,2006.0,PC,PC,Various,80.0,8.2,1.0,7892.225094452178,0,0,0,0,0,1,0,0,0
SGDQ_2017_Ghosts'n Demons,SGDQ,2017,Ghosts'n Demons,21,,2017-07-06 10:19:00,0.35277777777777775,Aquas,,92688.0,25.0,435.02,20.552125984252,4329.0,0.0,0.0,0.0,0.0,BonusJZ,BonusJZ,2015.0,Windows,PC,Various,,,1.0,12271.181102362207,0,0,0,0,0,1,0,0,0
SGDQ_2017_Kero Blaster,SGDQ,2017,Kero Blaster,98,,2017-07-06 10:49:00,0.5755555555555555,Metallama,,91078.0,15.0,639.45,18.5168918918919,7446.0,0.0,0.0,0.0,0.0,Studio Pixel,Playism,2014.0,"Windows, iOS",PC,Various,,,1.0,12937.065637065638,0,0,0,0,0,1,0,0,0
SGDQ_2017_Bleed 2,SGDQ,2017,Bleed 2,22,,2017-07-06 11:33:00,0.4888888888888889,Studio,,95989.0,50.0,710.0,24.2045454545455,5550.0,0.0,0.0,0.0,0.0,Ian Campbell,Ian Campbell,2017.0,Windows,PC,Various,80.0,7.5,1.0,11352.272727272728,0,0,0,0,0,1,0,0,0
SGDQ_2017_Tiny Toon Adventures: Buster Busts Loose!,SGDQ,2017,Tiny Toon Adventures: Buster Busts Loose!,99,,2017-07-06 12:13:00,0.3655555555555555,namux,,96693.0,20.0,215.0,9.80243161094225,3416.0,0.0,0.0,0.0,0.0,Konami,Konami,1992.0,SNES,SNES,4,,,0.0,9344.680851063831,0,1,0,0,0,0,0,0,0
SGDQ_2017_The Addams Family: Pugsley's Scavenger Hunt,SGDQ,2017,The Addams Family: Pugsley's Scavenger Hunt,100,,2017-07-06 12:43:00,0.2813888888888889,ColonelFatso,,97541.0,15.0,300.0,17.7690029615005,2940.0,0.0,0.0,0.0,0.0,Ocean Software,Ocean Software,1993.0,"SNES, NES, Game Boy","SNES, NES, Game Boy",3,,,0.0,10448.173741362289,0,1,0,0,0,0,0,0,0
SGDQ_2017_The Firemen,SGDQ,2017,The Firemen,25,,2017-07-06 13:06:00,0.3038888888888889,Omnigamer,,98740.0,25.0,340.02,18.6482632541133,2713.0,0.0,0.0,1.0,1.0,Human Entertainment,Human Entertainment,1994.0,SNES,SNES,4,,,0.0,8927.605118829983,0,1,0,0,0,0,0,0,0
SGDQ_2017_Plok,SGDQ,2017,Plok,26,,2017-07-06 13:32:00,0.518888888888889,Countdown42,,103299.0,17.5,810.0,26.017130620985,5666.0,0.0,0.0,0.0,0.0,Software Creations,Tradewest,1993.0,Super Nintendo Entertainment System,SNES,4,,,0.0,10919.486081370449,0,1,0,0,0,0,0,0,0
SGDQ_2017_Ratchet & Clank,SGDQ,2017,Ratchet & Clank,27,,2017-07-06 14:18:00,1.1180555555555556,Xem,,129353.0,20.0,4112.48,61.304049689441,20498.0,0.0,0.0,1.0,1.0,Insomniac Games,Sony Computer Entertainment,2002.0,PlayStation 2,PS2,6,88.0,8.6,0.0,18333.6149068323,1,0,0,0,0,0,0,0,0
SGDQ_2017_Jak II,SGDQ,2017,Jak II,77,,2017-07-06 15:43:00,1.0497222222222222,sickynar,,125831.0,20.0,3702.01,58.7776131251654,11459.0,0.0,0.0,0.0,0.0,Naughty Dog,Sony Computer Entertainment,2003.0,PlayStation 2,PS2,6,87.0,8.5,0.0,10916.221222545648,1,0,0,0,0,0,0,0,0
SGDQ_2017_Shadow of The Colossus,SGDQ,2017,Shadow of The Colossus,101,,2017-07-06 17:00:59,0.7775000000000001,Plush,,142629.0,15.01,5741.71,123.080600214362,15445.0,0.0,0.0,0.0,0.0,Team Ico,Sony Computer Entertainment,2005.0,PlayStation 2,PS2,6,91.0,9.1,0.0,19864.951768488743,1,0,0,0,0,0,0,0,0
SGDQ_2017_Marathon Infinity,SGDQ,2017,Marathon Infinity,102,,2017-07-06 17:54:38,0.3725,aperturegrillz,,129934.0,50.0,1081.46,48.3874720357942,4545.0,0.0,0.0,0.0,0.0,Bungie,Bungie,1996.0,macOS,PC,Various,,,1.0,12201.342281879195,0,0,0,0,0,1,0,0,0
SGDQ_2017_Prince of Persia: The Sands of Time,SGDQ,2017,Prince of Persia: The Sands of Time,29,,2017-07-06 18:27:59,1.4180555555555556,Hennejoe,,138380.0,20.0,5211.85,61.2558276199804,27487.0,0.0,0.0,0.0,0.0,Ubisoft Montreal,Ubisoft,2003.0,"PlayStation 2, Xbox, GameCube","PS2, Xbox, GameCube",6,92.0,8.9,0.0,19383.584720861898,1,1,1,0,0,0,0,0,0
SGDQ_2017_The Talos Principle,SGDQ,2017,The Talos Principle,30,,2017-07-06 20:05:59,0.8344444444444444,Azorae,,132918.0,25.0,2711.0,54.1478029294274,14506.0,0.0,0.0,0.0,0.0,Croteam,Devolver Digital,2014.0,PC,PC,Various,85.0,8.5,1.0,17384.021304926766,0,0,0,0,0,1,0,0,0
SGDQ_2017_Portal,SGDQ,2017,Portal,31,,2017-07-06 21:13:59,0.22444444444444445,alexh0we,,161469.0,20.0,1040.0,77.2277227722772,7661.0,0.0,0.0,0.0,0.0,Valve,Valve,2007.0,"Windows, Xbox 360","PC, Xbox 360",7,90.0,9.2,1.0,34133.16831683168,0,0,1,0,0,1,0,0,0
SGDQ_2017_Bionic Commando Rearmed,SGDQ,2017,Bionic Commando Rearmed,103,,2017-07-06 21:37:59,0.6558333333333334,PJ,,145560.0,20.0,7618.05,193.597204574333,9753.0,0.0,0.0,0.0,0.0,Grin,Capcom,2008.0,"PlayStation 3, Xbox 360, Windows","PS3, Xbox 360, PC",7,85.0,8.5,1.0,14871.15628970775,1,0,1,0,0,1,0,0,0
SGDQ_2017_Chrono Trigger,SGDQ,2017,Chrono Trigger,104,,2017-07-06 22:33:59,3.0597222222222222,puwexil,,136862.0,20.0,45147.86,245.925701316387,34955.0,0.0,0.0,1.0,0.0,Square,Square,1995.0,Super Nintendo Entertainment System,SNES,4,,,0.0,11424.239673172946,0,1,0,0,0,0,0,0,0
SGDQ_2017_Mario Kart 64,SGDQ,2017,Mario Kart 64,105,,2017-07-07 01:55:59,0.4691666666666667,abney317,,149310.0,15.0,4228.11,150.199289520426,15597.0,0.0,0.0,0.0,0.0,Nintendo EAD,Nintendo,1996.0,Nintendo 64,N64,5,83.0,8.5,0.0,33244.04973357016,0,1,0,0,0,0,0,0,0
SGDQ_2017_Tetris: The Grand Master 3 - Terror Instinct,SGDQ,2017,Tetris: The Grand Master 3 - Terror Instinct,28,,2017-07-07 02:32:00,0.1,KevinDDR,,140970.0,19.995,685.99,114.331666666667,3244.0,0.0,0.0,0.0,0.0,Arika,AQ Interactive,2005.0,Arcade,Arcade,Various,,,0.0,32440.0,0,0,0,0,0,0,0,1,0
SGDQ_2017_Mario Kart Wii,SGDQ,2017,Mario Kart Wii,32,,2017-07-07 02:33:59,0.6475,Jcool114,,148024.0,15.0,3469.29,89.2996138996139,18558.0,0.0,0.0,0.0,0.0,Nintendo EAD,Nintendo,2008.0,Wii,Wii,7,82.0,8.9,0.0,28661.00386100386,0,1,0,0,0,0,0,0,0
SGDQ_2017_Tetris: The Grand Master,SGDQ,2017,Tetris: The Grand Master,106,,2017-07-07 05:01:00,0.17777777777777776,"Protomagicalgirl, aperturegrillz, KevinDDR, MxKai3",,134483.0,27.5,901.43,84.5090625,4115.0,0.0,0.0,1.0,1.0,Arika,Capcom,1998.0,Arcade,Arcade,Various,,,0.0,23146.875000000004,0,0,0,0,0,0,0,1,0
SGDQ_2017_Tetris The Grand Master 3: Terror Instinct,SGDQ,2017,Tetris The Grand Master 3: Terror Instinct,33,,2017-07-07 06:00:00,0.0925,KevinDDR,,52210.0,50.0,500.0,90.0900900900901,2462.0,,,,,,,,,,,,,,26616.216216216217,0,0,0,0,0,0,0,0,1
SGDQ_2017_The Legend of Zelda: A Link to the Past,SGDQ,2017,The Legend of Zelda: A Link to the Past,107,,2017-07-07 06:26:00,1.2494444444444446,Andy,,97548.0,25.0,22155.1,295.532681191641,27511.0,0.0,0.0,0.0,0.0,Nintendo EAD,Nintendo,1991.0,SNES,SNES,4,,,0.0,22018.586038239217,0,1,0,0,0,0,0,0,0
SGDQ_2017_Zelda 2: The Adventure of Link,SGDQ,2017,Zelda 2: The Adventure of Link,108,,2017-07-07 07:49:00,0.8252777777777778,ERROR72,,92033.0,25.0,3345.68,67.5667452036351,9673.0,0.0,0.0,1.0,0.0,Nintendo EAD,Nintendo,1987.0,NES,NES,3,,,0.0,11720.902053180747,0,1,0,0,0,0,0,0,0
SGDQ_2017_The Legend of Zelda: Link's Awakening DX,SGDQ,2017,The Legend of Zelda: Link's Awakening DX,109,,2017-07-07 08:54:00,0.9094444444444445,"TGH, BambooShadow",,88424.0,25.0,4872.01,89.2854612095296,7707.0,0.0,0.0,0.0,0.0,Nintendo EAD,Nintendo,1998.0,Game Boy Color,Game Boy Color,5,,,0.0,8474.404398289553,0,1,0,0,0,0,0,0,0
SGDQ_2017_Crypt of the NecroDancer: AMPLIFIED,SGDQ,2017,Crypt of the NecroDancer: AMPLIFIED,110,,2017-07-07 10:11:00,0.10805555555555556,"SpootyBiscuit, mudjoe2",,82069.0,30.0,1175.0,181.233933161954,1158.0,0.0,0.0,1.0,1.0,Brace Yourself Games,Brace Yourself Games,2017.0,"Windows, macOS, Linux",PC,Various,82.0,8.0,1.0,10716.709511568124,0,0,0,0,0,1,0,0,0
SGDQ_2017_Shantae: Half-Genie Hero,SGDQ,2017,Shantae: Half-Genie Hero,111,,2017-07-07 10:39:00,1.0394444444444446,skateman222,,83337.0,15.0,3836.23,61.5109032602886,10044.0,0.0,0.0,0.0,0.0,WayForward,Xseed Games,2016.0,"PS4, Vita, Wii U, PC","PS4, Playstation Vita, Wii U, PC",8,80.0,7.8,1.0,9662.854088722606,1,1,0,0,0,1,0,0,0
SGDQ_2017_Alwa's Awakening,SGDQ,2017,Alwa's Awakening,112,,2017-07-07 11:51:00,0.6866666666666666,InfestedRiche,,84435.0,20.0,1483.77,36.0138349514563,5639.0,0.0,0.0,0.0,0.0,Elden Pixels,Elden Pixels,2017.0,"Windows, macOS, Linux",PC,Various,70.0,7.0,1.0,8212.135922330097,0,0,0,0,0,1,0,0,0
SGDQ_2017_Splasher,SGDQ,2017,Splasher,113,,2017-07-07 12:40:10,0.7836111111111111,Gyoo,,90046.0,15.0,1982.5,42.1658986175115,11299.0,0.0,0.0,0.0,0.0,Splashteam,Playdius,2017.0,PC,PC,Various,81.0,7.9,1.0,14419.142148174406,0,0,0,0,0,1,0,0,0
SGDQ_2017_Super Win The Game,SGDQ,2017,Super Win The Game,114,,2017-07-07 13:34:10,0.20027777777777778,GamerDomey,,88716.0,15.0,562.52,46.8116504854369,2253.0,0.0,0.0,0.0,0.0,Minor Key Games,Minor Key Games,2014.0,PC,PC,Various,74.0,7.5,1.0,11249.375866851595,0,0,0,0,0,1,0,0,0
SGDQ_2017_Shadow Complex Remastered,SGDQ,2017,Shadow Complex Remastered,115,,2017-07-07 13:52:10,0.2841666666666667,ajfirecracker,,88668.0,15.0,260.0,15.2492668621701,3075.0,0.0,0.0,1.0,1.0,Chair Entertainment,Epic Games,2015.0,"PC, PS4, Xbox One","PC, PS4, Xbox One",8,82.0,7.8,1.0,10821.114369501465,1,0,1,0,0,1,0,0,0
SGDQ_2017_Rosenkreuzstilette Freudenstachel,SGDQ,2017,Rosenkreuzstilette Freudenstachel,116,,2017-07-07 14:29:10,0.5408333333333333,"bjw, LV Creed",,95535.0,10.69,1305.19,40.2215716486903,8095.0,0.0,0.0,0.0,0.0,[erka:es],Active Gaming Media,2017.0,PC,PC,Various,,6.3,1.0,14967.642526964562,0,0,0,0,0,1,0,0,0
SGDQ_2017_Hammerin' Harry,SGDQ,2017,Hammerin' Harry,117,,2017-07-07 15:10:10,0.12166666666666667,pip_johnson,,96161.0,15.17,95.34,13.0602739726027,1735.0,0.0,0.0,0.0,0.0,Irem,Irem,1990.0,Arcade,Arcade,Various,,,0.0,14260.27397260274,0,0,0,0,0,0,0,1,0
SGDQ_2017_Mega Man 4,SGDQ,2017,Mega Man 4,118,,2017-07-07 15:22:10,0.6719444444444445,Chelney,,105630.0,10.0,1861.02,46.1600661430343,7460.0,0.0,0.0,0.0,0.0,Capcom,Capcom,1991.0,Nintendo Entertainment System,NES,3,,,0.0,11102.108309218685,0,1,0,0,0,0,0,0,0
SGDQ_2017_Avenging Spirit,SGDQ,2017,Avenging Spirit,119,,2017-07-07 16:13:08,0.1575,johncarls,,62551.0,25.0,320.0,33.8624338624339,1615.0,0.0,0.0,1.0,1.0,C.P. Brain,Jaleco,1991.0,Arcade,Arcade,Various,,,0.0,10253.968253968254,0,0,0,0,0,0,0,1,0
SGDQ_2017_Teenage Mutant Ninja Turtles III: Radical Rescue,SGDQ,2017,Teenage Mutant Ninja Turtles III: Radical Rescue,120,,2017-07-07 16:33:35,0.47944444444444445,ZorlaxSeven,,83455.0,20.0,1020.02,35.4584009269988,5052.0,0.0,0.0,0.0,0.0,Konami,Konami,1993.0,Game Boy,Game Boy,3,,,0.0,10537.195828505215,0,1,0,0,0,0,0,0,0
SGDQ_2017_X-Men: Mutant Apocalypse,SGDQ,2017,X-Men: Mutant Apocalypse,121,,2017-07-07 17:10:21,0.3025,LRock,,92034.0,20.0,700.0,38.5674931129477,4738.0,0.0,0.0,0.0,0.0,Capcom,Capcom,1994.0,SNES,SNES,4,,,0.0,15662.809917355373,0,1,0,0,0,0,0,0,0
SGDQ_2017_Star Wars Jedi Knight II: Jedi Outcast,SGDQ,2017,Star Wars Jedi Knight II: Jedi Outcast,122,,2017-07-07 17:37:30,0.8019444444444445,CovertMuffin,,112470.0,15.0,7331.28,152.364669206789,29108.0,0.0,0.0,1.0,0.0,Raven Software,LucasArts,2002.0,PC,PC,Various,89.0,8.9,1.0,36296.77866297194,0,0,0,0,0,1,0,0,0
SGDQ_2017_Kingdom Hearts II Final Mix,SGDQ,2017,Kingdom Hearts II Final Mix,123,,2017-07-07 18:36:37,3.033333333333333,Bl00dyBizkitz,,137249.0,15.0,34459.02,191.439,62966.0,0.0,0.0,1.0,1.0,Square Enix,Square Enix,2007.0,PlayStation 2,PS2,6,,,0.0,20758.021978021978,1,0,0,0,0,0,0,0,0
SGDQ_2017_Kingdom Hearts II Final Mix (LV1),SGDQ,2017,Kingdom Hearts II Final Mix (LV1),140,,2017-07-07 21:40:37,0.4330555555555556,Bl00dyBizkitz,,142707.0,15.0,6822.69,262.579474021809,10274.0,,,,,,,,,,,,,,23724.438742783834,0,0,0,0,0,0,0,0,1
SGDQ_2017_Super Mario Series Warpless Relay Race,SGDQ,2017,Super Mario Series Warpless Relay Race,124,,2017-07-07 22:49:36,2.7866666666666666,"Just_defend, bjw, Svenne, darbian, Dotsarecool, xsvArea51, truman, LackAttack24, grandpoobear, Kosmicd12, MrCab, Kirua, SuperSonic71087, Aweglib, RaikouRider",,154970.0,20.0,84555.31,505.713576555024,53865.0,0.0,0.0,0.0,0.0,Nintendo R&D4,Nintendo,1985.0,NES,NES,3,,,0.0,19329.545454545456,0,1,0,0,0,0,0,0,0
SGDQ_2017_Metroid Fusion,SGDQ,2017,Metroid Fusion,125,,2017-07-08 01:55:00,1.5294444444444444,JRP2234,,139971.0,25.0,50529.13,550.626189611333,31691.0,0.0,0.0,1.0,0.0,Nintendo R&D1,Nintendo,2002.0,Game Boy Advance,Game Boy Advance,6,,,0.0,20720.5957137668,0,1,0,0,0,0,0,0,0
SGDQ_2017_Super Metroid,SGDQ,2017,Super Metroid,126,,2017-07-08 03:50:00,0.8802777777777778,"oatsngoats, zoast, Overfiendvip",,144562.0,25.0,40906.13,774.492836857053,27845.0,0.0,0.0,1.0,0.0,Nintendo R&D1,Nintendo,1994.0,SNES,SNES,4,,,0.0,31632.06058693594,0,1,0,0,0,0,0,0,0
SGDQ_2017_Final Fantasy VII,SGDQ,2017,Final Fantasy VII,127,,2017-07-08 05:00:00,7.801111111111111,ajneb174,,140697.0,20.0,74140.28,158.396838057257,108620.0,0.0,0.0,1.0,1.0,Square,Sony Computer Entertainment,1997.0,PlayStation,PlayStation,5,,,0.0,13923.657598632673,0,0,0,0,0,0,0,0,0
SGDQ_2017_The Maitre D,SGDQ,2017,The Maitre D,128,,2017-07-08 12:56:00,0.09638888888888889,Nerd_Squared,,105668.0,25.0,635.0,109.798270893372,2025.0,0.0,0.0,1.0,1.0,Shy Spy,Shy Spy,2014.0,PC,PC,Various,,,1.0,21008.64553314121,0,0,0,0,0,1,0,0,0
SGDQ_2017_Rise of The Triad,SGDQ,2017,Rise of The Triad,129,,2017-07-08 13:14:00,0.4355555555555556,psychoripper,,108731.0,23.42,2810.01,107.525892857143,10051.0,0.0,0.0,0.0,0.0,Nightdive Studios,Apogee Entertainment,2023.0,"PC, PS4, Xbox One, Switch","PC, PS4, Xbox One, Switch",8,83.0,7.2,1.0,23076.27551020408,1,1,1,0,0,1,0,0,0
SGDQ_2017_SUPERHOT,SGDQ,2017,SUPERHOT,130,,2017-07-08 13:48:00,0.3436111111111111,Bullets,,117585.0,20.0,2580.78,125.179304769604,6304.0,0.0,0.0,0.0,0.0,SUPERHOT Team,SUPERHOT Team,2016.0,PC,PC,Various,82.0,7.5,1.0,18346.321746160065,0,0,0,0,0,1,0,0,0
SGDQ_2017_Titanfall 2,SGDQ,2017,Titanfall 2,131,,2017-07-08 14:18:00,1.5925000000000002,An Angry Albino,,130153.0,20.0,14223.39,148.85808477237,26452.0,0.0,0.0,1.0,0.0,Respawn Entertainment,Electronic Arts,2016.0,"PC, PS4, Xbox One","PC, PS4, Xbox One",8,86.0,8.5,1.0,16610.361067503924,1,0,1,0,0,1,0,0,0
SGDQ_2017_Diablo 2: Lord of Destruction,SGDQ,2017,Diablo 2: Lord of Destruction,132,,2017-07-08 16:02:00,1.7061111111111111,MrLlamaSC,,142657.0,25.0,30287.84,295.876001302507,28492.0,0.0,0.0,1.0,1.0,Blizzard North,Blizzard Entertainment,2001.0,"Windows, macOS",PC,Various,,,1.0,16699.967437316835,0,0,0,0,0,1,0,0,0
SGDQ_2017_Dark Souls III,SGDQ,2017,Dark Souls III,99818,,2017-07-08 18:08:00,1.4630555555555556,ThorW,,186436.0,30.0,65478.39,745.909132333397,45855.0,0.0,0.0,0.0,0.0,FromSoftware,Bandai Namco Entertainment,2016.0,"PlayStation 4, Xbox One, Windows","PS4, Xbox One, PC",8,89.0,8.5,1.0,31341.940383520032,1,0,1,0,0,1,0,0,0
SGDQ_2017_Dark Souls,SGDQ,2017,Dark Souls,97643,,2017-07-08 19:57:00,0.4847222222222222,BubblesDelFuego,,197327.0,22.585,6902.17,237.323896848138,17070.0,1.0,0.0,1.0,1.0,FromSoftware,Namco Bandai Games,2011.0,"PlayStation 3, Xbox 360","PS3, Xbox 360",7,89.0,8.5,0.0,35216.04584527221,1,0,1,0,0,0,0,0,0
SGDQ_2017_Super Panga World,SGDQ,2017,Super Panga World,134,,2017-07-08 20:40:00,0.5563888888888889,DoDeChehedron,,182235.0,25.0,28646.24,858.100049925112,17729.0,0.0,0.0,0.0,0.0,PangaeaPanga,,2015.0,SNES (ROM hack),SNES,4,,,0.0,31864.403394907637,0,1,0,0,0,0,0,0,0
SGDQ_2017_Super Mario 64,SGDQ,2017,Super Mario 64,135,,2017-07-08 21:30:00,1.6944444444444444,cheese05,,215042.0,25.0,51253.65,504.134262295082,47846.0,0.0,0.0,0.0,0.0,Nintendo EAD,Nintendo,1996.0,Nintendo 64,N64,5,94.0,9.2,0.0,28236.983606557376,0,1,0,0,0,0,0,0,0
